URL,Drug
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/3/dermatology,"Braftovi (encorafenib) + Mektovi (binimetinib); Array BioPharma;
                    For the treatment of unresectable or metastatic melanoma with a BRAFV600E or BRAFV600K mutation, Approved June 2018"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/3/dermatology,"Cimzia (certolizumab pegol) ; UCB;
                    For the treatment of moderate-to-severe plaque psoriasis, Approved May 2018"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/3/dermatology,"Ilumya (tildrakizumab-asmn); Sun Pharmaceuticals;
                    For the treatment of plaque psoriasis , Approved March 2018"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/3/dermatology,"Keytruda (pembrolizumab); Merck;
                    For the treatment of Merkel cell carcinoma, Approved December 2018"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/3/dermatology,"Libtayo (cemiplimab-rwlc); Regeneron Pharmaceuticals;
                    For the treatment of cutaneous squamous cell carcinoma, Approved September 2018"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/3/dermatology,"Nuzyra (omadacycline) ; Paratek Pharmaceuticals;
                    For the treatment of community-acquired bacterial pneumonia and acute bacterial skin and skin structure infections, Approved October 2018"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/3/dermatology,"Qbrexza (glycopyrronium) ; Dermira;
                    For the treatment of primary axillary hyperhidrosis, Approved June 2018"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/3/dermatology,"Rituxan (rituximab); Biogen IDEC, Genentech;
                    For the treatment of Pemphigus Vulgaris , Approved June 2018"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/3/dermatology,"Seysara (sarecycline) ; Paratek Pharmaceuticals;
                    For the treatment of moderate to severe acne vulgaris in patients 9 years of age and older., Approved October 2018"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/3/dermatology,"Bavencio (avelumab) ; EMD Serono/Pfizer;
                    For the treatment of  Merkel cell carcinoma , Approved March 2017"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/3/dermatology,"Baxdela (delafloxacin) tablets and injection; Melinta Therapeutics;
                    For the treatment of acute bacterial skin and skin structure infections, Approved June 2017"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/3/dermatology,"Dupixent (dupilumab); Regeneron Pharmaceuticals;
                    For the treatment of atopic dermatitis, Approved March 2017"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/3/dermatology,"Eskata (hydrogen peroxide); Aclaris Therapeutics;
                    For the treatment of seborrheic keratoses, Approved December 2017"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/3/dermatology,"Imbruvica (ibrutinib); Pharmacyclics;
                    For the treatment of chronic graft-versus-host disease, Approved August 2017"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/3/dermatology,"Rhofade (oxymetazoline hydrochloride); Allergan;
                    For the treatment of facial erythema associated with rosacea, Approved January 2017"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/3/dermatology,"Siliq (brodalumab); Valeant Pharmaceuticals;
                    For the treatment of plaque psoriasis , Approved February 2017"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/3/dermatology,"Tremfya (guselkumab); Janssen Biotech;
                    For the treatment of moderate-to-severe plaque psoriasis, Approved July 2017"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/3/dermatology,"Xepi (ozenoxacin) ; Medimetriks;
                    For the treatment of impetigo, Approved December 2017"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/3/dermatology,"Ameluz (aminolevulinic acid hydrochloride); Biofrontera Pharma;
                    For the treatment of actinic keratoses, Approved May 2016"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/3/dermatology,"Eucrisa (crisaborole) ointment; Pfizer;
                    For the treatment of atopic dermatitis, Approved December 2016"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/3/dermatology,"Taltz (ixekizumab); Eli Lilly;
                    For the treatment of plaque psoriasis and active psoriatic arthritis, Approved March 2016"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/3/dermatology,"Cosentyx (secukinumab); Novartis;
                    For the treatment of plaque psoriasis, Approved January 2015"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/3/dermatology,"Cotellic (cobimetinib) ; Genentech;
                    For the treatment of BRAF V600E or V600K melanoma, Approved November 2015"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/3/dermatology,"Enstilar (calcipotriene and betamethasone dipropionate); LEO Pharmaceuticals;
                    For the treatment of psoriasis, Approved October 2015"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/3/dermatology,"Imlygic (talimogene laherparepvec) ; Amgen;
                    For the treatment of unresectable recurrent melanoma, Approved October 2015"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/3/dermatology,"Kybella  (deoxycholic acid); Kythera Biopharma;
                    For the treatment of submental fat, Approved April 2015"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/3/dermatology,"Odomzo (sonidegib); Novartis;
                    For the treatment of locally advanced basal cell carcinoma, July 2015"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/3/dermatology,"Dalvance (dalbavancin); Durata Therapeutics;
                    For the treatment of acute bacterial skin and skin structure infections, Approved May 2014"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/3/dermatology,"Jublia (efinaconazole) 10% topical gel; Valeant Pharmaceuticals;
                    For the treatment of onychomycosis of the toenails, Approved June 2014"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/3/dermatology,"Kerydin (tavaborole); Anacor;
                    For the treatment of onychomycosis of the toenails, Approved July 2014"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/3/dermatology,"Keytruda (pembrolizumab); Merck;
                    For the treatment of unresectable or metastatic melanoma, Approved September 2014"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/3/dermatology,"Opdivo (nivolumab); Bristol-Myers Squibb;
                    For the treatment of unresectable or metastatic melanoma, Approved December 2014"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/3/dermatology,"Orbactiv (oritavancin); The Medicines Company;
                    For the treatment of acute bacterial skin and skin structure  infections, Approved August 2014"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/3/dermatology,"Otezla (apremilast); Celgene;
                    For the treatment of moderate to severe plaque psoriasis, Approved September 2014"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/3/dermatology,"Sivextro (tedizolid phosphate) ; Cubist Pharmaceuticals;
                    For the treatment of acute bacterial skin and skin structure  infections, Approved June 2014"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/3/dermatology,"Soolantra (ivermectin) cream, 1%; Galderma Labs;
                    For the treatment of inflammatory lesions of rosacea, Approved December 2014"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/3/dermatology,"Luzu (luliconazole) Cream 1%; Valeant Pharmaceuticals;
                    For the treatment of interdigital tinea pedis, tinea cruris, and tinea corporis, November of 2013"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/3/dermatology,"Mekinist (trametinib); GlaxoSmithKline;
                    For the treatment of unresectable or metastatic melanoma with BRAF V600E or V600K mutations, Approved May of 2013"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/3/dermatology,"Mirvaso (brimonidine); Galderma Labs;
                    For the treatment of facial erythema of rosacea, Approved August 2013"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/3/dermatology,"Sitavig (acyclovir) buccal tablets; BioAlliance Pharma;
                    For the treatment of recurrent herpes labialis in adults, Approved April 2013"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/3/dermatology,"Tafinlar (dabrafenib); GlaxoSmithKline;
                    For the treatment of unresectable or metastatic melanoma with BRAF V600E mutation, Approved May 2013"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/3/dermatology,"Valchlor (mechlorethamine) gel; Ceptaris Therapeutics;
                    For the treatment of Stage IA/IB mycosisfungoides-type cutaneous T-cell lymphoma, Approved August 2013"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/3/dermatology,"Varithena (polidocanol injectable foam); BTG plc;
                    For the treatment of varicose veins, November 2013"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/3/dermatology,"Erivedge (vismodegib); Genentech;
                    For the treatment of basal cell carcinoma, Approved January 2012"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/3/dermatology,"Horizant (gabapentin enacarbil); GlaxoSmithKline;
                    For the treatment of postherpetic neuralgia, Approved June 2012"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/3/dermatology,"Picato (ingenol mebutate) gel; LEO Pharma;
                    For the treatment of actinic keratosis, Approved January 2012"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/3/dermatology,"Sklice (ivermectin) lotion; Sanofi Pasteur;
                    For the treatment of head lice, Approved February 2012"
https://www.centerwatch.com/drug-information/fda-approved-drugs/therapeutic-area/3/dermatology,"Firazyr (icatibant); Shire Pharmaceuticals;
                    For the treatment of acute attacks of hereditary angioedema, Approved August of 2011"
